time,date,file,func,line,serious_error,error,warning,msg,format_exception,phase,gnss_time,lat,lon,alt,alt_base_press,goal_lat,goal_lon,temp,press,camera_area,camera_order,camera_center_x,camera_center_y,camera_frame_size_x,camera_frame_size_y,motor_l,motor_r,goal_relative_x,goal_relative_y,goal_relative_angle_rad,goal_distance,accel_all_x,accel_all_y,accel_all_z,accel_line_x,accel_line_y,accel_line_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,grav_x,grav_y,grav_z,euler_x,euler_y,euler_z,nmea
"2035.620076331","2026-03-02 17:26:09.950119","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","277","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2035.637310734","2026-03-02 17:26:09.965351","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","278","","","","","","","","","","","","","","","","12465.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2035.640252293","2026-03-02 17:26:09.968294","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","279","","","","","","","","","","","","","","","","","","565","124","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2035.646582753","2026-03-02 17:26:09.974622","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","280","","","","","","","","","","","","","","","","","","","","640","480","","","","","","","","","","","","","","","","","","","","","","","","",""
"2037.643311029","2026-03-02 17:26:11.971351","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","277","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2037.646764201","2026-03-02 17:26:11.974798","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","278","","","","","","","","","","","","","","","","13104.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2037.650000499","2026-03-02 17:26:11.978046","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","279","","","","","","","","","","","","","","","","","","565","120","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2037.653182838","2026-03-02 17:26:11.981229","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","280","","","","","","","","","","","","","","","","","","","","640","480","","","","","","","","","","","","","","","","","","","","","","","","",""
"2038.601185951","2026-03-02 17:26:12.929226","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","277","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2038.608676514","2026-03-02 17:26:12.936710","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","278","","","","","","","","","","","","","","","","13093.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2038.612286092","2026-03-02 17:26:12.940331","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","279","","","","","","","","","","","","","","","","","","565","121","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2038.615568692","2026-03-02 17:26:12.943617","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","280","","","","","","","","","","","","","","","","","","","","640","480","","","","","","","","","","","","","","","","","","","","","","","","",""
"2039.566920393","2026-03-02 17:26:13.894962","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","277","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2039.573641425","2026-03-02 17:26:13.901686","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","278","","","","","","","","","","","","","","","","13121.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2039.582169903","2026-03-02 17:26:13.910216","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","279","","","","","","","","","","","","","","","","","","565","120","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2039.585570888","2026-03-02 17:26:13.913613","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","280","","","","","","","","","","","","","","","","","","","","640","480","","","","","","","","","","","","","","","","","","","","","","","","",""
"2054.879388789","2026-03-02 17:26:29.207439","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","277","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2054.893568145","2026-03-02 17:26:29.221608","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","278","","","","","","","","","","","","","","","","13002.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2054.900317406","2026-03-02 17:26:29.228366","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","279","","","","","","","","","","","","","","","","","","565","121","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2054.904153651","2026-03-02 17:26:29.232200","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","280","","","","","","","","","","","","","","","","","","","","640","480","","","","","","","","","","","","","","","","","","","","","","","","",""
"2055.944324642","2026-03-02 17:26:30.272372","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","277","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2055.951387027","2026-03-02 17:26:30.279431","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","278","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2055.954678585","2026-03-02 17:26:30.282730","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","279","","","","","","","","","","","","","","","","","","320","240","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2055.958012539","2026-03-02 17:26:30.286060","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","280","","","","","","","","","","","","","","","","","","","","640","480","","","","","","","","","","","","","","","","","","","","","","","","",""
"2056.559915029","2026-03-02 17:26:30.887958","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","277","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2056.563247576","2026-03-02 17:26:30.891286","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","278","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2056.566062729","2026-03-02 17:26:30.894106","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","279","","","","","","","","","","","","","","","","","","320","240","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2056.5728985","2026-03-02 17:26:30.900940","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","280","","","","","","","","","","","","","","","","","","","","640","480","","","","","","","","","","","","","","","","","","","","","","","","",""
"2057.551895513","2026-03-02 17:26:31.879937","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","277","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2057.555524675","2026-03-02 17:26:31.883565","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","278","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2057.559900085","2026-03-02 17:26:31.887947","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","279","","","","","","","","","","","","","","","","","","320","240","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2057.563562893","2026-03-02 17:26:31.891609","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","280","","","","","","","","","","","","","","","","","","","","640","480","","","","","","","","","","","","","","","","","","","","","","","","",""
"2058.54465886","2026-03-02 17:26:32.872702","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","277","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2058.548287501","2026-03-02 17:26:32.876330","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","278","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2058.551501872","2026-03-02 17:26:32.879551","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","279","","","","","","","","","","","","","","","","","","320","240","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2058.554748846","2026-03-02 17:26:32.882797","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","280","","","","","","","","","","","","","","","","","","","","640","480","","","","","","","","","","","","","","","","","","","","","","","","",""
