time,date,file,func,line,serious_error,error,warning,msg,format_exception,phase,gnss_time,lat,lon,alt,alt_base_press,goal_lat,goal_lon,temp,press,camera_area,camera_order,camera_center_x,camera_center_y,camera_frame_size_x,camera_frame_size_y,motor_l,motor_r,goal_relative_x,goal_relative_y,goal_relative_angle_rad,goal_distance,accel_all_x,accel_all_y,accel_all_z,accel_line_x,accel_line_y,accel_line_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,grav_x,grav_y,grav_z,euler_x,euler_y,euler_z,nmea
"257.618642239","2026-05-12 19:53:33.953902","/home/sc28/SC-28/1_definition/SC-28/motordrive.py","setup_motors","92","Motor Setup Error: 'GPIO not allocated'","","","","""Traceback (most recent call last):   File """"/home/sc28/SC-28/1_definition/SC-28/motordrive.py"""", line 88, in setup_motors     setup_gpio() # LEDなども一緒に準備     ~~~~~~~~~~^^   File """"/home/sc28/SC-28/1_definition/SC-28/motordrive.py"""", line 69, in setup_gpio     GPIO.setup(PIN_VM, GPIO.OUT)     ~~~~~~~~~~^^^^^^^^^^^^^^^^^^   File """"/usr/lib/python3/dist-packages/RPi/GPIO/__init__.py"""", line 704, in setup     initial = _check(lgpio.gpio_read(_chip, gpio))                      ~~~~~~~~~~~~~~~^^^^^^^^^^^^^   File """"/usr/lib/python3/dist-packages/lgpio.py"""", line 903, in gpio_read     return _u2i(_lgpio._gpio_read(handle&0xffff, gpio))   File """"/usr/lib/python3/dist-packages/lgpio.py"""", line 458, in _u2i     raise error(error_text(v)) lgpio.error: 'GPIO not allocated' ""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"258.051327405","2026-05-12 19:53:34.384930","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","263","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"258.057630488","2026-05-12 19:53:34.391215","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","264","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"258.061436662","2026-05-12 19:53:34.395024","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","265","","","","","","","","","","","","","","","","","","320","240","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"258.068298983","2026-05-12 19:53:34.401887","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","266","","","","","","","","","","","","","","","","","","","","640","480","","","","","","","","","","","","","","","","","","","","","","","","",""
"259.359041987","2026-05-12 19:53:35.692626","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","263","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"259.36234507","2026-05-12 19:53:35.695924","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","264","","","","","","","","","","","","","","","","28.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"259.366220359","2026-05-12 19:53:35.699806","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","265","","","","","","","","","","","","","","","","","","238","261","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"259.369198691","2026-05-12 19:53:35.702780","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","266","","","","","","","","","","","","","","","","","","","","640","480","","","","","","","","","","","","","","","","","","","","","","","","",""
"259.451670077","2026-05-12 19:53:35.785282","/home/sc28/SC-28/1_definition/SC-28/camera.py","capture_and_detect","263","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
